1342
 8330 0.0084787400
 8340 0.0084641000
 8350 0.0084506200
 8360 0.0084388600
 8370 0.0084142000
 8380 0.0083878200
 8390 0.0083688300
 8400 0.0083504600
 8410 0.0083325400
 8420 0.0082966400
 8430 0.0082661500
 8440 0.0082463600
 8450 0.0082142700
 8460 0.0081773000
 8470 0.0081354000
 8480 0.0080847500
 8490 0.0080265100
 8500 0.0079668300
 8510 0.0078863500
 8520 0.0077617400
 8530 0.0074259800
 8540 0.0069894100
 8550 0.0064216500
 8560 0.0058350500
 8570 0.0052291900
 8580 0.0046122700
 8590 0.0039987100
 8600 0.0033976100
 8610 0.0028038400
 8620 0.0022154200
 8630 0.0016531200
 8640 0.0011191300
11990 0.0011522700
12000 0.0013388700
12010 0.0015476400
12020 0.0017699300
12030 0.0019966000
12040 0.0022234400
12050 0.0024460000
12060 0.0026648600
12070 0.0028683000
12080 0.0030616000
12090 0.0032360900
12100 0.0033834700
12110 0.0035150300
12120 0.0036048100
12130 0.0036732500
12140 0.0037202300
12150 0.0037419500
12160 0.0037573100
12170 0.0037644000
12180 0.0037670000
12190 0.0037670900
12200 0.0037623300
12210 0.0037561800
12220 0.0037483900
12230 0.0037385300
12240 0.0037285600
12250 0.0037194200
12260 0.0037098400
12270 0.0037000400
12280 0.0036911400
12290 0.0036832400
12300 0.0036767200
12310 0.0036693300
12320 0.0036615500
12330 0.0036530400
12340 0.0036433600
12350 0.0036328700
12360 0.0036231400
12370 0.0036140100
12380 0.0036058400
12390 0.0035983700
12400 0.0035914400
12410 0.0035862600
12420 0.0035807000
12430 0.0035748500
12440 0.0035712500
12450 0.0035680900
12460 0.0035655500
12470 0.0035630800
12480 0.0035606200
12490 0.0035580300
12500 0.0035546400
12510 0.0035505000
12520 0.0035474500
12530 0.0035442900
12540 0.0035405900
12550 0.0035366200
12560 0.0035324900
12570 0.0035278800
12580 0.0035230300
12590 0.0035179100
12600 0.0035133100
12610 0.0035085900
12620 0.0035032700
12630 0.0034982600
12640 0.0034933400
12650 0.0034865600
12660 0.0034793300
12670 0.0034715000
12680 0.0034633400
12690 0.0034545400
12700 0.0034436600
12710 0.0034321200
12720 0.0034201500
12730 0.0034073300
12740 0.0033941800
12750 0.0033805100
12760 0.0033647500
12770 0.0033487700
12780 0.0033344800
12790 0.0033200700
12800 0.0033055800
12810 0.0032903800
12820 0.0032758500
12830 0.0032626300
12840 0.0032510500
12850 0.0032398800
12860 0.0032276500
12870 0.0032161500
12880 0.0032053000
12890 0.0031970500
12900 0.0031873100
12910 0.0031737300
12920 0.0031592500
12930 0.0031449600
12940 0.0031362200
12950 0.0031275400
12960 0.0031189200
12970 0.0031071600
12980 0.0030961700
12990 0.0030884400
13000 0.0030821000
13010 0.0030763900
13020 0.0030692000
13030 0.0030629800
13040 0.0030579400
13050 0.0030558400
13060 0.0030537400
13070 0.0030497000
13080 0.0030445900
13090 0.0030388500
13100 0.0030354100
13110 0.0030321700
13120 0.0030292000
13130 0.0030275600
13140 0.0030263500
13150 0.0030255600
13160 0.0030260000
13170 0.0030273200
13180 0.0030275600
13190 0.0030267000
13200 0.0030239800
13210 0.0030208300
13220 0.0030176200
13230 0.0030149000
13240 0.0030102300
13250 0.0030039200
13260 0.0029916500
13270 0.0029774700
13280 0.0029602200
13290 0.0029418400
13300 0.0029231800
13310 0.0029060700
13320 0.0028896700
13330 0.0028739800
13340 0.0028591500
13350 0.0028449000
13360 0.0028318600
13370 0.0028193000
13380 0.0028071000
13390 0.0027964600
13400 0.0027858500
13410 0.0027752600
13420 0.0027633800
13430 0.0027503000
13440 0.0027342100
13450 0.0027159200
13460 0.0026963200
13470 0.0026742000
13480 0.0026491800
13490 0.0026201500
13500 0.0025878600
13510 0.0025551600
13520 0.0025238000
13530 0.0024939000
13540 0.0024650000
13550 0.0024369600
13560 0.0024096400
13570 0.0023834500
13580 0.0023610000
13590 0.0023405800
13600 0.0023249600
13610 0.0023128200
13620 0.0023035000
13630 0.0022976400
13640 0.0022918200
13650 0.0022856900
13660 0.0022832500
13670 0.0022828600
13680 0.0022874400
13690 0.0022924100
13700 0.0022977500
13710 0.0023004400
13720 0.0023022700
13730 0.0023027100
13740 0.0023039200
13750 0.0023055800
13760 0.0023083600
13770 0.0023114800
13780 0.0023149700
13790 0.0023158100
13800 0.0023155800
13810 0.0023134600
13820 0.0023118700
13830 0.0023105900
13840 0.0023098800
13850 0.0023092500
13860 0.0023087100
13870 0.0023055100
13880 0.0023018200
13890 0.0022983600
13900 0.0022952300
13910 0.0022923300
13920 0.0022907200
13930 0.0022885900
13940 0.0022856300
13950 0.0022807500
13960 0.0022752100
13970 0.0022690500
13980 0.0022640000
13990 0.0022597900
14000 0.0022576300
14010 0.0022553400
14020 0.0022526200
14030 0.0022489500
14040 0.0022448200
14050 0.0022399700
14060 0.0022356800
14070 0.0022319000
14080 0.0022289300
14090 0.0022265500
14100 0.0022252900
14110 0.0022218500
14120 0.0022174400
14130 0.0022124600
14140 0.0022074900
14150 0.0022025300
14160 0.0021979600
14170 0.0021932100
14180 0.0021878800
14190 0.0021816800
14200 0.0021750900
14210 0.0021694800
14220 0.0021635300
14230 0.0021571600
14240 0.0021516600
14250 0.0021461300
14260 0.0021399100
14270 0.0021337600
14280 0.0021276400
14290 0.0021213300
14300 0.0021151800
14310 0.0021092600
14320 0.0021034900
14330 0.0020975400
14340 0.0020906500
14350 0.0020839700
14360 0.0020774300
14370 0.0020713200
14380 0.0020655200
14390 0.0020602200
14400 0.0020545200
14410 0.0020487700
14420 0.0020434500
14430 0.0020382800
14440 0.0020332400
14450 0.0020284600
14460 0.0020239600
14470 0.0020199800
14480 0.0020156700
14490 0.0020112200
14500 0.0020067800
14510 0.0020021400
14520 0.0019972900
14530 0.0019926700
14540 0.0019880400
14550 0.0019833000
14560 0.0019787800
14570 0.0019744600
14580 0.0019714300
14590 0.0019684600
14600 0.0019655900
14610 0.0019634100
14620 0.0019611200
14630 0.0019581400
14640 0.0019552800
14650 0.0019524900
14660 0.0019500800
14670 0.0019474800
14680 0.0019446200
14690 0.0019419400
14700 0.0019388400
14710 0.0019339200
14720 0.0019292300
14730 0.0019246900
14740 0.0019190700
14750 0.0019136900
14760 0.0019087200
14770 0.0019039800
14780 0.0018992600
14790 0.0018943700
14800 0.0018901000
14810 0.0018863400
14820 0.0018818400
14830 0.0018777000
14840 0.0018743500
14850 0.0018706300
14860 0.0018668400
14870 0.0018634500
14880 0.0018600600
14890 0.0018566900
14900 0.0018531600
14910 0.0018497300
14920 0.0018465900
14930 0.0018432700
14940 0.0018398700
14950 0.0018363300
14960 0.0018332000
14970 0.0018305400
14980 0.0018274200
14990 0.0018244300
15000 0.0018220300
15010 0.0018196600
15020 0.0018173000
15030 0.0018146200
15040 0.0018115600
15050 0.0018079900
15060 0.0018034700
15070 0.0017988500
15080 0.0017946100
15090 0.0017900000
15100 0.0017851400
15110 0.0017804400
15120 0.0017756200
15130 0.0017706100
15140 0.0017653800
15150 0.0017601800
15160 0.0017553600
15170 0.0017508500
15180 0.0017465600
15190 0.0017428100
15200 0.0017392900
15210 0.0017361300
15220 0.0017327800
15230 0.0017294400
15240 0.0017265500
15250 0.0017236500
15260 0.0017207300
