 Wavelength  FilterTrans          PCE 
      0.645  1.42218e-08  5.68171e-09 
      0.646  1.81835e-08  7.35069e-09 
      0.647          0.0          0.0 
      0.648          0.0          0.0 
      0.649          0.0          0.0 
       0.65          0.0          0.0 
      0.651          0.0          0.0 
      0.652          0.0          0.0 
      0.653          0.0          0.0 
      0.654          0.0          0.0 
      0.655          0.0          0.0 
      0.656          0.0          0.0 
      0.657          0.0          0.0 
      0.658          0.0          0.0 
      0.659          0.0          0.0 
       0.66          0.0          0.0 
      0.661          0.0          0.0 
      0.662          0.0          0.0 
      0.663          0.0          0.0 
      0.664          0.0          0.0 
      0.665          0.0          0.0 
      0.666          0.0          0.0 
      0.667          0.0          0.0 
      0.668          0.0          0.0 
      0.669          0.0          0.0 
       0.67          0.0          0.0 
      0.671          0.0          0.0 
      0.672          0.0          0.0 
      0.673          0.0          0.0 
      0.674          0.0          0.0 
      0.675          0.0          0.0 
      0.676          0.0          0.0 
      0.677          0.0          0.0 
      0.678          0.0          0.0 
      0.679          0.0          0.0 
       0.68          0.0          0.0 
      0.681          0.0          0.0 
      0.682          0.0          0.0 
      0.683          0.0          0.0 
      0.684          0.0          0.0 
      0.685          0.0          0.0 
      0.686  1.49482e-08  8.60768e-09 
      0.687  1.85478e-08  1.07476e-08 
      0.688          0.0          0.0 
      0.689          0.0          0.0 
       0.69  1.66016e-08  9.79629e-09 
      0.691  3.46848e-08  2.05795e-08 
      0.692   5.9816e-08  3.56816e-08 
      0.693   5.7586e-08  3.45421e-08 
      0.694          0.0          0.0 
      0.695          0.0          0.0 
      0.696          0.0          0.0 
      0.697          0.0          0.0 
      0.698  2.15774e-08   1.3275e-08 
      0.699  3.06615e-08   1.8952e-08 
        0.7  3.22577e-08  2.00348e-08 
      0.701  2.81546e-08   1.7566e-08 
      0.702   3.2986e-08  2.06774e-08 
      0.703  4.03922e-08  2.54347e-08 
      0.704  5.11277e-08   3.2335e-08 
      0.705  6.15462e-08  3.90905e-08 
      0.706  4.81074e-08   3.0684e-08 
      0.707  1.55047e-08  9.92906e-09 
      0.708   1.0593e-08  6.81222e-09 
      0.709          0.0          0.0 
       0.71          0.0          0.0 
      0.711          0.0          0.0 
      0.712          0.0          0.0 
      0.713          0.0          0.0 
      0.714          0.0          0.0 
      0.715          0.0          0.0 
      0.716          0.0          0.0 
      0.717          0.0          0.0 
      0.718          0.0          0.0 
      0.719          0.0          0.0 
       0.72          0.0          0.0 
      0.721          0.0          0.0 
      0.722          0.0          0.0 
      0.723          0.0          0.0 
      0.724          0.0          0.0 
      0.725          0.0          0.0 
      0.726          0.0          0.0 
      0.727          0.0          0.0 
      0.728          0.0          0.0 
      0.729          0.0          0.0 
       0.73          0.0          0.0 
      0.731          0.0          0.0 
      0.732          0.0          0.0 
      0.733          0.0          0.0 
      0.734          0.0          0.0 
      0.735          0.0          0.0 
      0.736          0.0          0.0 
      0.737          0.0          0.0 
      0.738          0.0          0.0 
      0.739          0.0          0.0 
       0.74          0.0          0.0 
      0.741          0.0          0.0 
      0.742          0.0          0.0 
      0.743          0.0          0.0 
      0.744          0.0          0.0 
      0.745          0.0          0.0 
      0.746          0.0          0.0 
      0.747          0.0          0.0 
      0.748          0.0          0.0 
      0.749          0.0          0.0 
       0.75          0.0          0.0 
      0.751          0.0          0.0 
      0.752          0.0          0.0 
      0.753          0.0          0.0 
      0.754          0.0          0.0 
      0.755          0.0          0.0 
      0.756          0.0          0.0 
      0.757          0.0          0.0 
      0.758          0.0          0.0 
      0.759          0.0          0.0 
       0.76          0.0          0.0 
      0.761          0.0          0.0 
      0.762          0.0          0.0 
      0.763          0.0          0.0 
      0.764          0.0          0.0 
      0.765          0.0          0.0 
      0.766          0.0          0.0 
      0.767          0.0          0.0 
      0.768          0.0          0.0 
      0.769          0.0          0.0 
       0.77          0.0          0.0 
      0.771          0.0          0.0 
      0.772          0.0          0.0 
      0.773          0.0          0.0 
      0.774          0.0          0.0 
      0.775          0.0          0.0 
      0.776          0.0          0.0 
      0.777          0.0          0.0 
      0.778          0.0          0.0 
      0.779          0.0          0.0 
       0.78          0.0          0.0 
      0.781          0.0          0.0 
      0.782          0.0          0.0 
      0.783          0.0          0.0 
      0.784          0.0          0.0 
      0.785          0.0          0.0 
      0.786          0.0          0.0 
      0.787          0.0          0.0 
      0.788          0.0          0.0 
      0.789          0.0          0.0 
       0.79          0.0          0.0 
      0.791          0.0          0.0 
      0.792          0.0          0.0 
      0.793          0.0          0.0 
      0.794          0.0          0.0 
      0.795          0.0          0.0 
      0.796          0.0          0.0 
      0.797          0.0          0.0 
      0.798          0.0          0.0 
      0.799          0.0          0.0 
        0.8          0.0          0.0 
      0.801          0.0          0.0 
      0.802          0.0          0.0 
      0.803          0.0          0.0 
      0.804          0.0          0.0 
      0.805          0.0          0.0 
      0.806          0.0          0.0 
      0.807          0.0          0.0 
      0.808          0.0          0.0 
      0.809          0.0          0.0 
       0.81          0.0          0.0 
      0.811          0.0          0.0 
      0.812          0.0          0.0 
      0.813          0.0          0.0 
      0.814          0.0          0.0 
      0.815          0.0          0.0 
      0.816          0.0          0.0 
      0.817          0.0          0.0 
      0.818          0.0          0.0 
      0.819          0.0          0.0 
       0.82          0.0          0.0 
      0.821          0.0          0.0 
      0.822          0.0          0.0 
      0.823          0.0          0.0 
      0.824          0.0          0.0 
      0.825          0.0          0.0 
      0.826          0.0          0.0 
      0.827          0.0          0.0 
      0.828          0.0          0.0 
      0.829          0.0          0.0 
       0.83          0.0          0.0 
      0.831          0.0          0.0 
      0.832          0.0          0.0 
      0.833          0.0          0.0 
      0.834          0.0          0.0 
      0.835          0.0          0.0 
      0.836          0.0          0.0 
      0.837          0.0          0.0 
      0.838          0.0          0.0 
      0.839          0.0          0.0 
       0.84          0.0          0.0 
      0.841          0.0          0.0 
      0.842          0.0          0.0 
      0.843          0.0          0.0 
      0.844          0.0          0.0 
      0.845          0.0          0.0 
      0.846          0.0          0.0 
      0.847          0.0          0.0 
      0.848          0.0          0.0 
      0.849          0.0          0.0 
       0.85          0.0          0.0 
      0.851          0.0          0.0 
      0.852          0.0          0.0 
      0.853          0.0          0.0 
      0.854          0.0          0.0 
      0.855          0.0          0.0 
      0.856          0.0          0.0 
      0.857          0.0          0.0 
      0.858          0.0          0.0 
      0.859          0.0          0.0 
       0.86          0.0          0.0 
      0.861  1.60058e-08  1.05053e-08 
      0.862  1.78126e-08  1.16866e-08 
      0.863  2.30089e-08  1.50906e-08 
      0.864  1.54601e-08  1.01362e-08 
      0.865          0.0          0.0 
      0.866  1.80833e-08  1.18504e-08 
      0.867  2.58948e-08  1.69659e-08 
      0.868  2.71149e-08  1.77628e-08 
      0.869  2.71854e-08  1.78056e-08 
       0.87  4.35978e-08  2.85512e-08 
      0.871  1.14026e-07  7.46618e-08 
      0.872  1.48242e-07  9.70708e-08 
      0.873   1.3675e-07  8.95321e-08 
      0.874  6.43357e-08  4.21237e-08 
      0.875  7.00299e-08  4.58461e-08 
      0.876  7.93792e-08  5.19762e-08 
      0.877   1.1737e-07  7.68502e-08 
      0.878  5.99182e-08  3.92397e-08 
      0.879  1.05467e-07  6.90611e-08 
       0.88  7.98376e-08  5.22826e-08 
      0.881  1.52311e-07  9.97876e-08 
      0.882  1.16127e-07  7.60998e-08 
      0.883  1.03692e-07  6.79815e-08 
      0.884  2.13093e-08  1.39741e-08 
      0.885  2.54722e-08  1.67103e-08 
      0.886  1.09711e-07  7.20143e-08 
      0.887     1.88e-07  1.23474e-07 
      0.888  1.89758e-07  1.24651e-07 
      0.889  1.02406e-07  6.73087e-08 
       0.89  1.45079e-07  9.54115e-08 
      0.891  1.78106e-07   1.1717e-07 
      0.892  1.93622e-07  1.27425e-07 
      0.893  4.02766e-08  2.65211e-08 
      0.894          0.0          0.0 
      0.895  3.52024e-07  2.32009e-07 
      0.896  1.08324e-06  7.14419e-07 
      0.897  1.12772e-06  7.44095e-07 
      0.898  7.78431e-07  5.13921e-07 
      0.899  1.83779e-07  1.21387e-07 
        0.9  1.10162e-07  7.28062e-08 
      0.901  1.04809e-07  6.93253e-08 
      0.902  1.13975e-07  7.54421e-08 
      0.903  8.02194e-08  5.31422e-08 
      0.904  1.09337e-07  7.24748e-08 
      0.905  1.10836e-07  7.35209e-08 
      0.906  9.95533e-08  6.60907e-08 
      0.907  1.19361e-07  7.93157e-08 
      0.908  1.57504e-07  1.04747e-07 
      0.909  1.89117e-07  1.25849e-07 
       0.91  1.51722e-07  1.01068e-07 
      0.911  8.37632e-08  5.58517e-08 
      0.912  6.03914e-08  4.03077e-08 
      0.913  6.47062e-08  4.32197e-08 
      0.914  1.08359e-07  7.24562e-08 
      0.915  1.49819e-07  1.00265e-07 
      0.916  1.31269e-07  8.79272e-08 
      0.917  1.23963e-07  8.31217e-08 
      0.918  8.54986e-08  5.73923e-08 
      0.919  1.54802e-07  1.04003e-07 
       0.92  1.28993e-07  8.67601e-08 
      0.921  2.08612e-07  1.40471e-07 
      0.922  1.89025e-07  1.27408e-07 
      0.923  1.81466e-07  1.22455e-07 
      0.924  1.24612e-07  8.41769e-08 
      0.925  1.00958e-07  6.82824e-08 
      0.926  1.30231e-07  8.81612e-08 
      0.927   1.2117e-07   8.2122e-08 
      0.928  1.37496e-07  9.32906e-08 
      0.929  1.12891e-07  7.66941e-08 
       0.93  1.64725e-07  1.12024e-07 
      0.931   1.5079e-07  1.02676e-07 
      0.932  2.40257e-07  1.63734e-07 
      0.933  2.55691e-07  1.74491e-07 
      0.934  2.58349e-07  1.76454e-07 
      0.935  1.80566e-07  1.23461e-07 
      0.936  9.55083e-08  6.53858e-08 
      0.937  1.13047e-07  7.74661e-08 
      0.938  1.08227e-07  7.42406e-08 
      0.939  1.54904e-07  1.06397e-07 
       0.94  1.28774e-07  8.85413e-08 
      0.941  2.26201e-07  1.55697e-07 
      0.942  2.27512e-07  1.56798e-07 
      0.943  2.06539e-07  1.42508e-07 
      0.944  2.05845e-07  1.42166e-07 
      0.945  3.02708e-07  2.09351e-07 
      0.946  4.03609e-07  2.79402e-07 
      0.947  4.81757e-07  3.33891e-07 
      0.948  4.61014e-07   3.1988e-07 
      0.949  5.44669e-07  3.78371e-07 
       0.95  5.61222e-07  3.90316e-07 
      0.951   6.6707e-07  4.64378e-07 
      0.952  7.48234e-07  5.21411e-07 
      0.953   7.2936e-07  5.08722e-07 
      0.954  7.44871e-07   5.2008e-07 
      0.955  7.70418e-07  5.38539e-07 
      0.956   9.7598e-07  6.82937e-07 
      0.957  1.20679e-06  8.45302e-07 
      0.958  1.54112e-06   1.0806e-06 
      0.959  1.96535e-06  1.37934e-06 
       0.96  2.51176e-06  1.76464e-06 
      0.961  3.15925e-06  2.22168e-06 
      0.962  3.89356e-06  2.74133e-06 
      0.963  4.67793e-06   3.2965e-06 
      0.964  5.45333e-06  3.84709e-06 
      0.965  6.28875e-06  4.44117e-06 
      0.966  7.24423e-06  5.12147e-06 
      0.967  8.52696e-06  6.03548e-06 
      0.968  1.01331e-05  7.17917e-06 
      0.969  1.21983e-05  8.65165e-06 
       0.97   1.4579e-05  1.03524e-05 
      0.971  1.73706e-05  1.23469e-05 
      0.972   2.0335e-05  1.44688e-05 
      0.973  2.33197e-05  1.66106e-05 
      0.974  2.60559e-05  1.85801e-05 
      0.975  2.85776e-05  2.04007e-05 
      0.976  3.10341e-05  2.21784e-05 
      0.977  3.39777e-05  2.43035e-05 
      0.978  3.78327e-05  2.70906e-05 
      0.979  4.32367e-05  3.09937e-05 
       0.98   5.0721e-05  3.63986e-05 
      0.981  6.09173e-05  4.37602e-05 
      0.982  7.47619e-05  5.37636e-05 
      0.983  9.32181e-05  6.70894e-05 
      0.984  0.000117042  8.43108e-05 
      0.985  0.000147412  0.000106307 
      0.986  0.000184761  0.000133376 
      0.987   0.00022952  0.000165834 
      0.988  0.000281857  0.000203831 
      0.989  0.000341601  0.000247285 
       0.99  0.000408817  0.000296205 
      0.991  0.000483069  0.000350367 
      0.992  0.000565551  0.000410488 
      0.993  0.000659542  0.000479167 
      0.994   0.00076882  0.000559093 
      0.995  0.000898733  0.000654039 
      0.996   0.00106001  0.000772201 
      0.997   0.00126651  0.000923402 
      0.998    0.0263085    0.0191974 
      0.999    0.0604743    0.0441648 
        1.0     0.098786    0.0722183 
      1.001     0.115551    0.0845336 
      1.002     0.128659     0.094208 
      1.003     0.142292     0.104294 
      1.004      0.15879     0.116454 
      1.005     0.176627     0.129667 
      1.006     0.199045     0.146252 
      1.007     0.224034     0.164708 
      1.008     0.253651     0.186671 
      1.009     0.288395     0.212379 
       1.01     0.328964     0.242474 
      1.011     0.375611     0.277102 
      1.012     0.426113     0.314561 
      1.013     0.482738     0.356682 
      1.014     0.542223     0.400933 
      1.015     0.599991     0.443993 
      1.016      0.65246     0.483185 
      1.017     0.694925     0.515086 
      1.018     0.727008     0.539166 
      1.019     0.745228     0.553214 
       1.02     0.753665     0.559845 
      1.021     0.755269     0.561526 
      1.022     0.755347     0.561905 
      1.023      0.75505     0.562172 
      1.024     0.756279     0.563511 
      1.025     0.757476     0.564725 
      1.026     0.755844     0.564061 
      1.027     0.751673     0.561325 
      1.028     0.747603     0.558767 
      1.029      0.74495     0.557099 
       1.03     0.742731     0.555797 
      1.031      0.74255      0.55616 
      1.032     0.745714      0.55874 
      1.033     0.752092     0.563842 
      1.034     0.757955      0.56864 
      1.035     0.766252     0.575251 
      1.036     0.773129     0.580745 
      1.037     0.779037     0.585595 
      1.038     0.782977     0.588885 
      1.039     0.787276     0.592453 
       1.04     0.790317     0.595207 
      1.041     0.791963      0.59665 
      1.042     0.791735     0.596797 
      1.043     0.792061     0.597356 
      1.044     0.792936     0.598416 
      1.045     0.794253     0.599729 
      1.046     0.794738     0.600345 
      1.047     0.793864     0.599997 
      1.048     0.795689     0.601825 
      1.049      0.79798     0.603759 
       1.05     0.799517     0.605172 
      1.051     0.799174     0.605309 
      1.052     0.799488      0.60581 
      1.053     0.801264     0.607552 
      1.054     0.804928     0.610546 
      1.055     0.808687     0.613663 
      1.056     0.813913      0.61803 
      1.057     0.816976     0.620623 
      1.058     0.819202     0.622718 
      1.059     0.819222     0.623001 
       1.06     0.817724     0.622123 
      1.061     0.815472     0.620692 
      1.062     0.813094     0.619163 
      1.063     0.808722     0.616113 
      1.064     0.804267     0.613081 
      1.065     0.798496     0.608952 
      1.066     0.794759     0.606376 
      1.067     0.788957      0.60222 
      1.068     0.784608     0.599103 
      1.069       0.7774     0.593866 
       1.07     0.770325     0.588721 
      1.071     0.762578     0.583046 
      1.072      0.75528     0.577898 
      1.073     0.749338     0.573592 
      1.074     0.743767     0.569566 
      1.075     0.739027     0.566236 
      1.076      0.73635     0.564479 
      1.077     0.732227     0.561598 
      1.078     0.729328     0.559607 
      1.079     0.723439     0.555319 
       1.08     0.719835     0.552902 
      1.081     0.716906     0.550954 
      1.082      0.71499     0.549663 
      1.083     0.714415     0.549464 
      1.084     0.714995     0.550152 
      1.085     0.719298     0.553707 
      1.086     0.723427     0.557114 
      1.087     0.728904     0.561637 
      1.088      0.73402     0.565764 
      1.089     0.738444     0.569547 
       1.09     0.742616     0.572952 
      1.091     0.745048     0.574981 
      1.092     0.751065     0.579824 
      1.093     0.756373     0.584201 
      1.094     0.764435     0.590583 
      1.095      0.76964      0.59476 
      1.096     0.773807     0.598136 
      1.097       0.7776     0.601406 
      1.098     0.780056     0.603463 
      1.099     0.783502      0.60622 
        1.1     0.786802     0.608995 
      1.101     0.790526     0.612088 
      1.102     0.793816     0.614731 
      1.103     0.794624     0.615652 
      1.104     0.796607     0.617334 
      1.105     0.797912     0.618507 
      1.106     0.800825     0.620924 
      1.107     0.801788     0.621816 
      1.108     0.803438     0.623394 
      1.109     0.803334     0.623407 
       1.11     0.802391      0.62282 
      1.111     0.800444      0.62138 
      1.112     0.798782     0.620161 
      1.113     0.798936     0.620535 
      1.114     0.796196     0.618477 
      1.115     0.792896     0.615984 
      1.116     0.788124     0.612396 
      1.117     0.782204     0.607799 
      1.118     0.777418     0.604198 
      1.119     0.772961     0.600867 
       1.12     0.771728      0.59996 
      1.121     0.769568     0.598409 
      1.122     0.766523     0.596042 
      1.123     0.767071     0.596518 
      1.124     0.767677     0.597119 
      1.125     0.771204     0.599912 
      1.126     0.773385     0.601609 
      1.127     0.776451     0.603979 
      1.128     0.779289     0.606186 
      1.129     0.780579     0.607239 
       1.13     0.782275     0.608688 
      1.131     0.784347     0.610339 
      1.132     0.789581     0.614333 
      1.133     0.792603     0.616655 
      1.134     0.795712     0.618993 
      1.135      0.79793     0.620892 
      1.136     0.800351     0.622747 
      1.137     0.801531     0.623583 
      1.138     0.802449     0.624268 
      1.139     0.804606     0.625861 
       1.14     0.806473      0.62742 
      1.141     0.808452     0.628882 
      1.142      0.81003     0.629911 
      1.143      0.81201     0.631373 
      1.144     0.815364     0.633781 
      1.145     0.816732     0.634765 
      1.146      0.82431     0.640646 
      1.147     0.827626      0.64302 
      1.148     0.831129     0.645591 
      1.149     0.833598     0.647426 
       1.15     0.838316     0.650885 
      1.151     0.842593     0.654163 
      1.152     0.843181     0.654435 
      1.153     0.847775     0.657688 
      1.154     0.851847      0.66066 
      1.155      0.85726     0.664599 
      1.156     0.858675     0.665596 
      1.157     0.862994     0.668682 
      1.158     0.866939     0.671475 
      1.159     0.869834     0.673598 
       1.16     0.872303     0.675188 
      1.161     0.874839     0.677054 
      1.162     0.877702     0.679023 
      1.163       0.8801     0.680631 
      1.164     0.882542     0.682215 
      1.165     0.885174     0.683928 
      1.166     0.887493     0.685621 
      1.167     0.889756      0.68712 
      1.168     0.892957     0.689266 
      1.169     0.897924     0.692863 
       1.17     0.902154      0.69595 
      1.171     0.905092     0.697874 
      1.172     0.905291     0.697761 
      1.173     0.905482     0.697565 
      1.174      0.90583     0.697642 
      1.175     0.906658     0.697878 
      1.176     0.907627      0.69828 
      1.177     0.907031     0.697479 
      1.178     0.905935     0.696294 
      1.179     0.904427     0.694941 
       1.18     0.903202     0.693659 
      1.181     0.904054     0.694012 
      1.182     0.901322     0.691691 
      1.183     0.903276     0.692831 
      1.184     0.900881      0.69062 
      1.185      0.89993     0.689518 
      1.186     0.893991     0.684819 
      1.187     0.891073     0.682285 
      1.188     0.890038     0.681123 
      1.189     0.890715     0.681271 
       1.19     0.889216     0.679904 
      1.191      0.88761     0.678348 
      1.192     0.885827     0.676657 
      1.193     0.886552     0.677031 
      1.194     0.885594     0.675972 
      1.195     0.884968     0.675164 
      1.196     0.882971     0.673315 
      1.197     0.879429     0.670435 
      1.198     0.876836     0.668062 
      1.199     0.874494     0.665955 
        1.2     0.875697     0.666621 
      1.201     0.874442     0.665277 
      1.202     0.873619     0.664191 
      1.203     0.871937     0.662666 
      1.204     0.870706     0.661272 
      1.205     0.870004     0.660281 
      1.206     0.867672     0.658269 
      1.207     0.865543     0.656199 
      1.208     0.862687      0.65358 
      1.209     0.861336     0.652313 
       1.21     0.860818     0.651454 
      1.211     0.859617     0.650107 
      1.212     0.859273     0.649551 
      1.213     0.858209      0.64831 
      1.214     0.858617      0.64811 
      1.215     0.857988     0.647407 
      1.216     0.857977     0.646962 
      1.217     0.860716     0.648519 
      1.218     0.863066     0.649992 
      1.219     0.865951     0.651709 
       1.22     0.866144     0.651343 
      1.221     0.868521     0.652851 
      1.222     0.871403     0.654591 
      1.223     0.875673     0.657445 
      1.224     0.878502     0.659143 
      1.225     0.885316     0.663811 
      1.226     0.890182     0.667099 
      1.227     0.896761     0.671591 
      1.228     0.899384     0.673046 
      1.229     0.903493     0.675756 
       1.23     0.907465     0.678272 
      1.231     0.908812      0.67895 
      1.232     0.909474     0.678894 
      1.233     0.907837     0.677266 
      1.234     0.908112     0.677202 
      1.235     0.907012     0.675907 
      1.236     0.909178     0.677117 
      1.237     0.909251     0.676696 
      1.238     0.906854     0.674712 
      1.239     0.905243     0.672966 
       1.24     0.905882     0.672967 
      1.241     0.909657     0.675355 
      1.242     0.913158     0.677521 
      1.243      0.91668     0.679714 
      1.244     0.918819     0.680877 
      1.245     0.920646     0.681867 
      1.246     0.922123      0.68239 
      1.247     0.925696     0.684461 
      1.248     0.927507     0.685509 
      1.249     0.930917     0.687524 
       1.25     0.933653     0.689116 
      1.251     0.937361     0.691297 
      1.252     0.940026     0.692795 
      1.253     0.943426     0.694681 
      1.254     0.946449      0.69657 
      1.255     0.948382      0.69737 
      1.256     0.948566     0.697033 
      1.257      0.94845     0.696386 
      1.258     0.947274     0.695052 
      1.259     0.946867     0.694204 
       1.26     0.943943     0.691502 
      1.261     0.944405     0.691315 
      1.262     0.947027     0.692617 
      1.263      0.94949     0.693891 
      1.264     0.948942     0.692867 
      1.265     0.945905     0.690123 
      1.266     0.944909     0.688722 
      1.267     0.948581     0.690854 
      1.268     0.952318      0.69297 
      1.269     0.954157     0.693838 
       1.27     0.951196      0.69093 
      1.271     0.948096     0.688251 
      1.272     0.944003     0.684795 
      1.273      0.93684     0.679025 
      1.274      0.92651     0.671062 
      1.275     0.909728     0.658224 
      1.276       0.8834     0.638778 
      1.277     0.845097     0.610509 
      1.278     0.795986     0.574673 
      1.279     0.741094     0.534487 
       1.28     0.677303      0.48812 
      1.281     0.609109     0.438582 
      1.282     0.535646     0.385455 
      1.283      0.46589     0.334958 
      1.284     0.399495      0.28702 
      1.285     0.340849     0.244713 
      1.286     0.288271     0.206801 
      1.287     0.244995     0.175632 
      1.288     0.208685     0.149451 
      1.289     0.178842     0.127988 
       1.29     0.154314     0.110347 
      1.291     0.134242      0.09593 
      1.292     0.117372    0.0838115 
      1.293      0.10336     0.073741 
      1.294    0.0915583    0.0652919 
      1.295    0.0812702    0.0578991 
      1.296     0.071576    0.0509588 
      1.297    0.0622256    0.0442682 
      1.298    0.0532113    0.0378258 
      1.299    0.0443442    0.0315051 
        1.3     0.036083    0.0256108 
      1.301    0.0290594     0.020611 
      1.302    0.0233099    0.0165215 
      1.303    0.0186818    0.0132289 
      1.304    0.0150551    0.0106531 
      1.305    0.0121066   0.00855987 
      1.306   0.00974703   0.00688664 
      1.307   0.00787124   0.00555734 
      1.308   0.00640667   0.00451967 
      1.309   0.00526427   0.00371028 
       1.31    0.0043463   0.00306141 
      1.311   0.00361269   0.00254252 
      1.312   0.00299878    0.0021084 
      1.313   0.00251569   0.00176758 
      1.314   0.00211159   0.00148239 
      1.315   0.00178356   0.00125088 
      1.316   0.00150237   0.00105286 
      1.317   0.00127702   0.00089437 
      1.318   0.00108916  0.000762053 
      1.319  0.000933478  0.000652627 
       1.32   0.00079622  0.000556248 
      1.321  0.000682529  0.000476447 
      1.322  0.000587387   0.00040962 
      1.323  0.000509018  0.000354689 
      1.324  0.000442782  0.000308296 
      1.325  0.000384605   0.00026752 
      1.326  0.000332312  0.000230964 
      1.327  0.000287683  0.000199808 
      1.328  0.000252464  0.000175213 
      1.329  0.000223841  0.000155192 
       1.33    0.0001995  0.000138207 
      1.331    0.0001761  0.000121915 
      1.332  0.000156006  0.000107911 
      1.333  0.000138225  9.55175e-05 
      1.334  0.000124493   8.5971e-05 
      1.335  0.000112268   7.7469e-05 
      1.336  0.000100913  6.95799e-05 
      1.337  9.07134e-05  6.24937e-05 
      1.338  8.20539e-05  5.64844e-05 
      1.339  7.49358e-05  5.15445e-05 
       1.34   6.8615e-05  4.71603e-05 
      1.341  6.24613e-05  4.28942e-05 
      1.342   5.9061e-05  4.05254e-05 
      1.343  5.36715e-05  3.68001e-05 
      1.344  5.03059e-05  3.44745e-05 
      1.345  4.57255e-05  3.13056e-05 
      1.346  4.26378e-05    2.917e-05 
      1.347   3.8845e-05  2.65582e-05 
